"employee_id","language","proficiency"
"t_9951","Dutch","0"
"t_9951","English","1"
"t_9951","Hindi","1"
"t_9954","Chinese","1"
"t_9954","English","1"
"t_9954","Taiwanese","1"
"t_9955","Spanish","1"
"t_9955","English","1"
"t_9956","Dutch","0"
"t_9956","English","1"
"t_9956","German","0"
"t_9956","Greek","1"
"t_9957","Arabisk","0"
"t_9957","Dansk","1"
"t_9957","Engelsk","1"
"t_9957","Polsk","1"
"t_9957","Spansk","0"
"t_9958","Chinese","1"
"t_9958","Dutch","0"
"t_9958","English","1"
"t_9958","Spanish","0"
"t_9958","Swedish","0"
"t_9959","Türkçe","1"
"t_9959","English","1"
"t_9961","Dutch","1"
"t_9961","English","1"
"t_9961","Greek","1"
"t_9961","Spanish","0"
"t_9962","Dutch","1"
"t_9962","English","1"
"t_9962","French","0"
"t_9962","German","0"
"t_9962","Spanish","0"
"t_9962","Western Frisian","1"
"t_9964","English","1"
"t_9964","German","0"
"t_9964","Russian","0"
"t_9965","English","1"
"t_9965","Portuguese","1"
"t_9966","Dutch","1"
"t_9966","English","1"
"t_9968","Chinese","1"
"t_9968","English","1"
"t_9970","Dutch","1"
"t_9970","English","1"
"t_9970","French","0"
"t_9970","German","0"
"t_9971","Dutch","1"
"t_9971","English","1"
"t_9971","French","0"
"t_9971","Swedish","0"
"t_9972","Chinese","1"
"t_9972","English","1"
"t_9973","English","1"
"t_9973","French","1"
"t_9973","Portuguese","1"
"t_9973","Spanish","0"
"t_9975","Dutch","0"
"t_9975","English","1"
"t_9975","Hindi","1"
"t_9975","Russian","0"
"t_9976","English","1"
"t_9976","Konkani","1"
"t_9977","English","1"
"t_9977","French","0"
"t_9979","Dutch","1"
"t_9979","English","1"
"t_9979","French","1"
"t_9980","Dutch","1"
"t_9980","English","1"
"t_9981","English","1"
"t_9981","Gujarati","0"
"t_9981","Hindi","1"
"t_9981","Telugu","0"
"t_9982","Dutch","0"
"t_9982","English","1"
"t_9982","Hindi","1"
"t_9982","Marathi","1"
"t_9982","Sanskrit","0"
"t_9983","English","1"
"t_9983","French","0"
"t_9983","German","1"
"t_9983","Spanish","0"
"t_9984","English","1"
"t_9984","French","1"
"t_9985","Azeri","1"
"t_9985","English","1"
"t_9985","German","0"
"t_9985","Persian","1"
"t_9985","Turkish","1"
"t_9986","English","1"
"t_9986","German","0"
"t_9986","Tamil","1"
"t_9987","English","1"
"t_9987","French","0"
"t_9987","Romanian","1"
"t_9987","Spanish","0"
"t_9989","English","1"
"t_9989","German","0"
"t_9989","Hindi","1"
"t_9989","Kannada","1"
"t_9989","Telugu","1"
"t_9990","English","1"
"t_9990","Hindi","1"
"t_9990","Marathi","1"
"t_9993","Danish","0"
"t_9993","Dutch","1"
"t_9993","English","1"
"t_9993","German","1"
"t_9994","English","1"
"t_9994","Icelandic","1"
"t_9995","English","1"
"t_9995","Dutch","1"
"t_9997","Dutch","0"
"t_9997","Greek","1"
"t_9999","English","1"
"t_9999","French","0"
"t_9999","Turkish","1"
"t_10000","Dutch","0"
"t_10000","English","1"
"t_10000","Hindi","1"
"t_10001","English","1"
"t_10001","Dutch","1"
"t_10001","Spaans","1"
"t_10008","German","0"
"t_10008","English","1"
"t_10008","Dutch","1"
"t_10009","English","1"
"t_10009","Hindi","1"
"t_10009","Punjabi","0"
"t_10009","Urdu","0"
"t_10010","English","1"
"t_10010","German","0"
"t_10010","Italian","1"
"t_10013","Arabic","1"
"t_10013","English","1"
"t_10013","French","1"
"t_10013","Spanish","0"
"t_10014","Dutch","1"
"t_10014","English","1"
"t_10014","French","0"
"t_10014","German","1"
"t_10015","English","1"
"t_10015","Romanian","1"
"t_10016","Dutch","0"
"t_10016","English","1"
"t_10016","French","1"
"t_10016","Italian","1"
"t_10017","English","1"
"t_10017","German","0"
"t_10017","Hungarian","1"
"t_10018","English","1"
"t_10018","Dutch","1"
"t_10018","Russian","0"
"t_10018","Spanish","0"
"t_10019","German","0"
"t_10019","English","1"
"t_10019","Dutch","1"
"t_10019","Turks","1"
"t_10020","Dutch","1"
"t_10020","English","1"
"t_10020","French","0"
"t_10020","German","1"
"t_10022","Dutch","0"
"t_10022","English","1"
"t_10022","Spanish","0"
"t_10023","Dutch","0"
"t_10023","English","1"
"t_10023","Hindi","1"
"t_10023","Punjabi","1"
"t_10024","English","1"
"t_10024","German","0"
"t_10024","Hindi","1"
"t_10024","Telugu","1"
"t_10026","English","1"
"t_10026","German","0"
"t_10026","Dutch","1"
"t_10027","English","1"
"t_10027","Dutch","1"
"t_10027","Urdu","1"
"t_10028","English","1"
"t_10030","Chinese","1"
"t_10030","Dutch","0"
"t_10030","English","1"
"t_10031","Dutch","1"
"t_10031","English","1"
"t_10031","French","0"
"t_10031","Turkish","1"
"t_10033","English","1"
"t_10033","French","1"
"t_10033","German","0"
"t_10033","Malayalam","1"
"t_10035","English","1"
"t_10035","Italian","1"
"t_10035","Spanish","0"
"t_10037","Dutch","1"
"t_10037","English","1"
"t_10037","French","1"
"t_10037","Italian","0"
"t_10038","Chinese","1"
"t_10038","English","1"
"t_10040","English","1"
"t_10040","French","0"
"t_10040","Spanish","1"
"t_10041","French","1"
"t_10041","dutch","1"
"t_10041","English","1"
"t_10041","german","0"
"t_10041","spanish","0"
"t_10042","English","1"
"t_10042","Tamil","0"
"t_10043","German","0"
"t_10043","English","1"
"t_10043","French","1"
"t_10043","Dutch","1"
"t_10045","English","1"
"t_10045","French","1"
"t_10045","Dutch","1"
"t_10046","Dutch","1"
"t_10046","English","1"
"t_10046","French","0"
"t_10046","German","1"
"t_10047","Dutch","1"
"t_10047","English","1"
"t_10047","French","1"
"t_10047","German","0"
"t_10047","Latin","0"
"t_10047","Spanish","0"
"t_10049","Dutch","1"
"t_10049","English","1"
"t_10049","French","1"
"t_10050","Espanhol","0"
"t_10050","English","1"
"t_10050","Português","1"
"t_10051","Cantonese","1"
"t_10051","Dutch","1"
"t_10051","English","1"
"t_10051","French","1"
"t_10051","Italian","0"
"t_10051","Mandarin","1"
"t_10053","English","1"
"t_10053","French","0"
"t_10053","Greek","1"
"t_10055","Dutch","0"
"t_10055","English","1"
"t_10055","French","1"
"t_10055","Spanish","1"
"t_10062","Catalan","1"
"t_10062","Dutch","0"
"t_10062","English","1"
"t_10062","Spanish","1"
"t_10065","English","1"
"t_10065","Persian","1"
"t_10066","Dutch","1"
"t_10066","English","1"
"t_10066","French","1"
"t_10066","German","0"
"t_10066","Spanish","0"
"t_10068","Dutch","1"
"t_10068","English","1"
"t_10068","French","0"
"t_10069","English","1"
"t_10071","Dutch","0"
"t_10071","English","1"
"t_10071","French","0"
"t_10071","German","1"
"t_10071","Russian","1"
"t_10072","Dutch","0"
"t_10072","English","1"
"t_10072","Hindi","1"
"t_10073","Dutch","1"
"t_10073","English","1"
"t_10073","French","1"
"t_10073","German","0"
"t_10078","English","1"
"t_10078","Spanish","1"
"t_10079","Dutch","1"
"t_10079","English","1"
"t_10079","French","1"
"t_10079","German","0"
"t_10080","Chinese","1"
"t_10080","Dutch","0"
"t_10080","English","1"
"t_10081","Chinese","1"
"t_10081","Dutch","0"
"t_10081","English","1"
"t_10081","Korean","0"
"t_10082","English","1"
"t_10082","French","0"
"t_10082","Dutch","1"
"t_10084","Dutch","1"
"t_10084","English","1"
"t_10084","French","1"
"t_10084","German","0"
"t_10085","Chinese","1"
"t_10085","English","1"
"t_10087","Dutch","0"
"t_10087","English","1"
"t_10087","Japanese","1"
"t_10087","Mongolian","1"
"t_10089","Dutch","1"
"t_10089","English","1"
"t_10089","French","0"
"t_10089","Spanish","1"
"t_10090","English","1"
"t_10090","German","1"
"t_10090","Slovak","0"
"t_10090","Ukrainian","1"
"t_10091","English","1"
"t_10091","French","1"
"t_10091","Dutch","1"
"t_10093","Dutch","0"
"t_10093","English","1"
"t_10093","French","1"
"t_10093","Spanish","1"
"t_10096","Dutch","1"
"t_10096","English","1"
"t_10096","French","1"
"t_10098","English","1"
"t_10098","French","1"
"t_10098","Dutch","1"
"t_10098","Spaans","0"
"t_10098","Tamazight","1"
"t_10099","English","1"
"t_10099","Greek","1"
"t_10100","Dutch","1"
"t_10100","English","1"
"t_10100","French","1"
"t_10100","German","0"
"t_10100","Latin","0"
"t_10100","Spanish","1"
"t_10101","Dutch","1"
"t_10101","English","1"
"t_10101","French","1"
"t_10101","German","0"
"t_10103","Dutch","1"
"t_10103","English","1"
"t_10103","French","0"
"t_10105","Dutch","1"
"t_10106","Dutch","1"
"t_10106","English","1"
"t_10106","French","1"
"t_10106","German","0"
"t_10106","Portugees","0"
"t_10109","English","1"
"t_10109","Gaelic","1"
"t_10109","Spanish","1"
"t_10109","Yoruba","1"
"t_10111","English","1"
"t_10111","French","1"
"t_10111","Dutch","1"
"t_10111","Spaans","0"
"t_10113","Bengali","1"
"t_10113","English","1"
"t_10114","Dutch","1"
"t_10114","English","1"
"t_10115","Dutch","1"
"t_10115","English","1"
"t_10115","French","1"
"t_10116","Dutch","1"
"t_10117","Dutch","1"
"t_10117","English","1"
"t_10118","Dutch","1"
"t_10118","English","1"
"t_10118","French","0"
"t_10119","Dutch","1"
"t_10119","English","1"
"t_10119","French","1"
"t_10119","Spanish","0"
"t_10120","Dutch","0"
"t_10120","English","1"
"t_10120","German","0"
"t_10120","Spanish","1"
"t_10121","Dutch","1"
"t_10121","English","1"
"t_10121","French","0"
"t_10121","German","0"
"t_10121","Serbo-Croatioan","1"
"t_10124","Dutch","1"
"t_10124","English","1"
"t_10124","French","0"
"t_10125","Dutch","1"
"t_10125","English","1"
"t_10125","French","1"
"t_10126","Albanian","1"
"t_10126","Dutch","0"
"t_10126","English","1"
"t_10129","Dutch","1"
"t_10129","English","1"
"t_10129","French","1"
"t_10129","German","0"
"t_10131","Dutch","1"
"t_10131","English","1"
"t_10131","French","0"
"t_10132","Dutch","1"
"t_10132","English","1"
"t_10132","French","1"
"t_10132","Spanish","1"
"t_10133","German","0"
"t_10133","English","1"
"t_10133","French","1"
"t_10133","Dutch","1"
"t_10133","Spaans","0"
"t_10135","Dutch","1"
"t_10135","English","1"
"t_10135","French","1"
"t_10135","Italian","1"
"t_10135","Spaans","1"
"t_10139","Dutch","1"
"t_10139","English","1"
"t_10139","French","1"
"t_10140","English","1"
"t_10140","French","1"
"t_10140","German","1"
"t_10140","Spanish","0"
"t_10141","German","0"
"t_10141","English","1"
"t_10141","French","0"
"t_10141","Dutch","1"
"t_10143","English","1"
"t_10143","German","0"
"t_10143","Spanish","0"
"t_10145","Dutch","1"
"t_10145","English","1"
"t_10145","French","1"
"t_10148","Czech","1"
"t_10148","English","1"
"t_10148","French","0"
"t_10149","Dutch","1"
"t_10149","English","1"
"t_10149","French","1"
"t_10149","German","0"
"t_10149","Spanish","0"
"t_10151","English","1"
"t_10151","French","0"
"t_10151","Dutch","1"
"t_10152","German","0"
"t_10152","English","1"
"t_10152","French","1"
"t_10152","Dutch","1"
"t_10153","English","1"
"t_10153","French","0"
"t_10153","Dutch","1"
"t_10154","Dutch","1"
"t_10154","English","1"
"t_10154","French","0"
"t_10154","German","0"
"t_10154","Polish","0"
"t_10155","English","1"
"t_10155","French","0"
"t_10155","Dutch","1"
"t_10156","English","1"
"t_10156","French","0"
"t_10156","Spanish","1"
"t_10158","English","1"
"t_10158","Dutch","1"
"t_10159","Dutch","1"
"t_10159","English","1"
"t_10159","French","1"
"t_10160","English","1"
"t_10160","German","0"
"t_10160","Spanish","1"
"t_10161","Dutch","1"
"t_10161","English","1"
"t_10161","French","1"
"t_10161","Spanish","0"
"t_10165","Dutch","1"
"t_10165","English","1"
"t_10166","English","1"
"t_10166","Dutch","1"
"t_10167","Dutch","1"
"t_10167","English","1"
"t_10167","French","1"
"t_10168","Dutch","0"
"t_10168","English","1"
"t_10168","Swedish","1"
"t_10169","Dutch","1"
"t_10169","English","1"
"t_10169","French","0"
"t_10170","Czech (native speaker)","1"
"t_10170","English (B2)","1"
"t_10170","German (A2)","0"
"t_10171","Dutch","1"
"t_10171","English","1"
"t_10171","German","1"
"t_10173","Chinese","0"
"t_10173","German","0"
"t_10173","Spanish","1"
"t_10175","Bosnian","1"
"t_10175","Dutch","1"
"t_10175","English","1"
"t_10175","French","0"
"t_10175","German","0"
"t_10176","Catalan","0"
"t_10176","Czech","0"
"t_10176","English","1"
"t_10176","German","0"
"t_10176","Polish","1"
"t_10176","Spanish","1"
"t_10177","Dutch","1"
"t_10177","English","1"
"t_10177","French","1"
"t_10177","German","0"
"t_10180","English","1"
"t_10180","French","0"
"t_10180","Dutch","1"
"t_10182","German","1"
"t_10182","English","1"
"t_10185","English","1"
"t_10185","French","0"
"t_10185","Turkish","1"
"t_10186","Dutch","1"
"t_10186","English","1"
"t_10190","Dutch","1"
"t_10190","English","1"
"t_10190","French","1"
"t_10190","German","0"
"t_10191","Dutch","1"
"t_10191","English","1"
"t_10191","French","1"
"t_10191","German","0"
"t_10191","Portuguese","0"
"t_10192","Dutch","1"
"t_10192","English","1"
"t_10192","French","0"
"t_10192","Hebrew","1"
"t_10194","Dutch","1"
"t_10194","English","1"
"t_10194","French","1"
"t_10194","German","1"
"t_10196","Dutch","0"
"t_10196","English","1"
"t_10196","Vietnamese","1"
"t_10197","Dutch","1"
"t_10197","English","1"
"t_10197","French","1"
"t_10197","German","0"
"t_10197","Spanish","1"
"t_10198","Dutch","1"
"t_10198","English","1"
"t_10198","French","0"
"t_10199","Cantonese","1"
"t_10199","Chinese","1"
"t_10199","English","1"
"t_10201","English","1"
"t_10201","French","1"
"t_10201","Dutch","1"
"t_10203","Dutch","0"
"t_10203","English","1"
"t_10203","Latvian","1"
"t_10203","Russian","0"
"t_10205","Arabic","0"
"t_10205","English","1"
"t_10205","French","0"
"t_10205","Italian","1"
"t_10205","Persian","1"
"t_10206","Dutch","1"
"t_10206","English","1"
"t_10206","French","0"
"t_10207","Dutch","1"
"t_10207","Engllish","1"
"t_10207","French","1"
"t_10207","German","1"
"t_10208","Dutch","1"
"t_10208","English","1"
"t_10208","French","0"
"t_10208","German","0"
"t_10208","Chinese","0"
"t_10209","Dutch","0"
"t_10209","English","1"
"t_10210","German","0"
"t_10210","English","1"
"t_10210","French","0"
"t_10210","Italian","0"
"t_10210","Dutch","1"
"t_10210","Spaans","0"
"t_10211","German","0"
"t_10211","English","1"
"t_10211","French","0"
"t_10211","Dutch","1"
"t_10213","Dutch","1"
"t_10213","English","1"
"t_10213","French","0"
"t_10214","Dutch","1"
"t_10214","English","1"
"t_10214","French","0"
"t_10215","Dutch","1"
"t_10215","English","1"
"t_10215","French","0"
"t_10215","German","0"
"t_10216","Alemán","0"
"t_10216","Spanish","1"
"t_10216","Francés","1"
"t_10216","Hindi","0"
"t_10216","English","1"
"t_10216","Portugués","0"
"t_10216","Valenciano","1"
"t_10217","German","0"
"t_10217","English","1"
"t_10217","French","0"
"t_10217","Dutch","1"
"t_10218","Dutch","0"
"t_10218","English","1"
"t_10218","French","1"
"t_10220","Dutch","1"
"t_10220","English","1"
"t_10220","French","1"
"t_10220","German","0"
"t_10220","Turkish","0"
"t_10222","Dutch","1"
"t_10222","English","1"
"t_10222","French","1"
"t_10222","German","0"
"t_10222","Italian","0"
"t_10222","Russian","0"
"t_10223","Dutch","1"
"t_10223","English","1"
"t_10223","French","1"
"t_10223","Spanish","0"
"t_10225","Dutch","1"
"t_10225","English","1"
"t_10225","French","0"
"t_10225","German","0"
"t_10226","Dutch","1"
"t_10226","English","1"
"t_10226","French","1"
"t_10226","German","0"
"t_10227","Dutch","1"
"t_10227","English","1"
"t_10227","French","0"
"t_10227","German","0"
"t_10228","English","1"
"t_10228","French","0"
"t_10228","Dutch","1"
"t_10229","Dutch","1"
"t_10229","English","1"
"t_10229","French","1"
"t_10229","German","0"
"t_10230","English","1"
"t_10230","French","0"
"t_10230","Dutch","1"
"t_10231","Azerbaijani","1"
"t_10231","Dutch","1"
"t_10231","English","1"
"t_10231","German","0"
"t_10231","Russian","0"
"t_10231","Spanish","0"
"t_10231","Turkish","1"
"t_10233","German","0"
"t_10233","English","1"
"t_10233","French","0"
"t_10233","Dutch","1"
"t_10233","Zweeds","1"
"t_10234","Dutch","1"
"t_10234","English","1"
"t_10234","French","1"
"t_10234","Italian","1"
"t_10234","Spanish","0"
"t_10235","English","1"
"t_10235","French","1"
"t_10235","Dutch","1"
"t_10236","German","0"
"t_10236","English","1"
"t_10236","Italiano","1"
"t_10236","Serbo-Croatian","0"
"t_10237","Catalán","1"
"t_10237","Spanish","1"
"t_10237","English","1"
"t_10237","Italiano","0"
"t_10238","Dutch","0"
"t_10238","English","1"
"t_10238","Italiano","1"
"t_10240","Dutch","1"
"t_10240","English","1"
"t_10240","French","0"
"t_10241","Dutch","1"
"t_10241","English","1"
"t_10241","French","1"
"t_10241","Mandarin","1"
"t_10241","Urdu","1"
"t_10244","Dutch","1"
"t_10244","English","1"
"t_10244","French","1"
"t_10246","Dutch","1"
"t_10246","English","1"
"t_10246","French","0"
"t_10248","English","1"
"t_10248","Persian","1"
"t_10249","Dutch","1"
"t_10249","English","1"
"t_10249","French","0"
"t_10249","Spanish","0"
"t_10251","English","1"
"t_10251","French","0"
"t_10251","Dutch","1"
"t_10253","English","1"
"t_10253","French","0"
"t_10253","Lusoga","1"
"t_10254","Spanish","1"
"t_10254","English","1"
"t_10255","Dutch","1"
"t_10255","English","1"
"t_10255","French","0"
"t_10255","German","0"
"t_10256","Dutch","1"
"t_10256","English","1"
"t_10256","French","1"
"t_10256","Spanish","0"
"t_10257","Arabic","1"
"t_10257","Dutch","1"
"t_10257","English","1"
"t_10258","English","1"
"t_10258","Dutch","1"
"t_10259","Dutch","1"
"t_10259","English","1"
"t_10259","French","1"
"t_10259","German","0"
"t_10259","Spanish","0"
"t_10260","Dutch","1"
"t_10260","English","1"
"t_10260","French","1"
"t_10261","German","0"
"t_10261","English","1"
"t_10261","French","0"
"t_10261","Dutch","1"
"t_10264","Dutch","1"
"t_10264","English","1"
"t_10264","French","1"
"t_10264","German","0"
"t_10265","Dutch","0"
"t_10265","English","1"
"t_10265","Russian","1"
"t_10266","Information","1"
"t_10268","Dutch","0"
"t_10268","English","1"
"t_10268","French","1"
"t_10269","German","0"
"t_10269","English","1"
"t_10269","French","1"
"t_10269","Dutch","1"
"t_10270","English","1"
"t_10270","French","1"
"t_10270","Dutch","1"
"t_10271","Dutch","1"
"t_10271","English","1"
"t_10271","French","1"
"t_10273","Czech","1"
"t_10273","English","1"
"t_10273","German","1"
"t_10273","Spanish","0"
"t_10274","German","0"
"t_10274","English","1"
"t_10274","French","1"
"t_10274","Dutch","1"
"t_10275","German","0"
"t_10275","English","1"
"t_10275","Dutch","1"
"t_10276","English","1"
"t_10276","French","0"
"t_10276","German","0"
"t_10276","Macedonian","1"
"t_10277","English","1"
"t_10277","French","0"
"t_10277","Dutch","1"
"t_10278","English","1"
"t_10278","German","0"
"t_10278","Portuguese","0"
"t_10280","English","1"
"t_10280","French","0"
"t_10280","Dutch","1"
"t_10282","Dutch","0"
"t_10282","English","1"
"t_10282","French","1"
"t_10282","German","0"
"t_10282","Urdu","1"
"t_10284","Chinese","1"
"t_10284","English","1"
"t_10284","Swedish","0"
"t_10285","Dutch","1"
"t_10285","English","1"
"t_10285","French","1"
"t_10285","German","0"
"t_10285","Polish","1"
"t_10286","Dutch","1"
"t_10286","English","1"
"t_10286","French","1"
"t_10286","German","0"
"t_10288","Dutch","1"
"t_10288","English","1"
"t_10288","French","1"
"t_10289","English","1"
"t_10289","Italian","1"
"t_10289","Spanish","0"
"t_10289","Spanish","0"
"t_10293","Afrikaans","0"
"t_10293","Dutch","1"
"t_10293","English","1"
"t_10293","French","1"
"t_10293","German","1"
"t_10294","Dutch","1"
"t_10294","English","1"
"t_10294","French","0"
"t_10294","Latvian","1"
"t_10294","Russian","1"
"t_10295","Arabic","1"
"t_10295","English","1"
"t_10295","French","1"
"t_10295","Spanish","1"
"t_10296","Dutch","1"
"t_10296","English","1"
"t_10296","French","1"
"t_10296","German","0"
"t_10296","Norwegian","1"
"t_10296","Spanish","0"
"t_10297","English","1"
"t_10297","French","1"
"t_10297","Dutch","1"
"t_10298","Azerbaijani","1"
"t_10298","Dutch","0"
"t_10298","English","1"
"t_10298","Russian","0"
"t_10298","Turkish","1"
"t_10301","German","0"
"t_10301","English","1"
"t_10301","French","0"
"t_10301","Dutch","1"
"t_10302","English","1"
"t_10302","French","0"
"t_10302","Khmer","1"
"t_10303","English C1","1"
"t_10303","Turkish - Native","1"
"t_10304","German","0"
"t_10304","English","1"
"t_10304","French","1"
"t_10304","Dutch","1"
"t_10305","English","1"
"t_10305","Italiano","1"
"t_10305","Spagnolo","0"
"t_10306","Cantonese","1"
"t_10306","Dutch","1"
"t_10306","English","1"
"t_10306","French","0"
"t_10307","German","0"
"t_10307","English","1"
"t_10307","French","1"
"t_10307","Italian","1"
"t_10307","Dutch","1"
"t_10307","Spaans","0"
"t_10308","English","1"
"t_10308","Italiano","1"
"t_10309","Dutch","1"
"t_10309","English","1"
"t_10309","French","1"
"t_10309","German","0"
"t_10310","English","1"
"t_10310","French","1"
"t_10310","Dutch","1"
"t_10312","Dutch","1"
"t_10312","English","1"
"t_10312","French","0"
"t_10312","German","0"
"t_10313","Dutch","1"
"t_10313","English","1"
"t_10313","French","1"
"t_10313","German","0"
"t_10313","Spanish","0"
"t_10316","English","1"
"t_10318","English","1"
"t_10318","French","1"
"t_10318","Grieks","0"
"t_10318","Dutch","1"
"t_10319","German","0"
"t_10319","English","1"
"t_10319","Francais","1"
"t_10319","Dutch","1"
"t_10320","Dutch","1"
"t_10320","English","1"
"t_10320","French","0"
"t_10320","Polish","1"
"t_10320","Russian","0"
"t_10322","Bulgarian","1"
"t_10322","English","1"
"t_10322","German","1"
"t_10324","Dutch","0"
"t_10324","English","1"
"t_10324","German","0"
"t_10324","Hungarian","1"
"t_10325","Dutch","1"
"t_10325","English","1"
"t_10325","French","1"
"t_10328","Dutch","1"
"t_10328","English","1"
"t_10328","French","0"
"t_10328","Italian","0"
"t_10329","German","0"
"t_10329","English","1"
"t_10329","French","1"
"t_10329","Dutch","1"
"t_10330","English","1"
"t_10330","French","1"
"t_10330","Dutch","1"
"t_10331","Chinese","1"
"t_10331","Dutch","1"
"t_10331","English","1"
"t_10331","French","1"
"t_10332","Dutch","1"
"t_10332","English","1"
"t_10332","French","1"
"t_10332","German","0"
"t_10333","Dutch","1"
"t_10333","English","1"
"t_10333","French","0"
"t_10334","Dutch","1"
"t_10334","English","1"
"t_10334","French","0"
"t_10334","Spanish","0"
"t_10337","Dutch","1"
"t_10337","English","1"
"t_10337","French","1"
"t_10338","Arabic","1"
"t_10338","Dutch","0"
"t_10338","English","1"
"t_10338","Kurdish","1"
"t_10338","Turkish","1"
"t_10339","Dutch","1"
"t_10339","English","1"
"t_10339","French","0"
"t_10339","Portuguese","0"
"t_10341","French","0"
"t_10341","English","1"
"t_10341","Italiano","1"
"t_10343","Arabic","1"
"t_10343","English","1"
"t_10344","Dutch","1"
"t_10344","English","1"
"t_10344","French","1"
"t_10344","Portuguese","1"
"t_10344","Spanish","1"
"t_10346","French","0"
"t_10346","English","1"
"t_10346","Italiano","1"
"t_10347","English","1"
"t_10350","Dutch","1"
"t_10350","English","1"
"t_10350","French","1"
"t_10351","English","1"
"t_10351","German","0"
"t_10352","English","1"
"t_10352","French","1"
"t_10352","Spanish","0"
"t_10354","Dutch","1"
"t_10354","English","1"
"t_10354","French","0"
"t_10356","English","1"
"t_10356","French","0"
"t_10356","Dutch","1"
"t_10356","Spaans","0"
"t_10361","English","1"
"t_10361","Spanish","1"
"t_10363","Dutch","1"
"t_10363","English","1"
"t_10363","French","1"
"t_10363","German","0"
"t_10363","Italian","0"
"t_10363","Spanish","1"
"t_10364","Dutch","1"
"t_10364","English","1"
"t_10364","French","1"
"t_10364","German","0"
"t_10364","Russian","0"
"t_10364","Spanish","0"
"t_10366","English","1"
"t_10366","French","0"
"t_10366","Dutch","1"
"t_10367","English","1"
"t_10367","Italian","1"
"t_10367","Portuguese","0"
"t_10367","Spanish","1"
"t_10369","Dutch","1"
"t_10369","English","1"
"t_10369","French","0"
"t_10370","Dutch","1"
"t_10370","English","1"
"t_10370","French","1"
"t_10370","Spanish","1"
"t_10373","Dutch","1"
"t_10373","English","1"
"t_10373","French","1"
"t_10373","Spanish","0"
"t_10374","English","1"
"t_10374","French","0"
"t_10374","German","0"
"t_10374","Spanish","0"
"t_10377","Dutch","1"
"t_10377","English","1"
"t_10377","French","1"
"t_10377","German","0"
"t_10377","Spanish","0"
"t_10378","German","0"
"t_10378","English","1"
"t_10378","Dutch","1"
"t_10379","Dutch","1"
"t_10379","English","1"
"t_10379","French","0"
"t_10379","Slovak","1"
"t_10379","Swedish","0"
"t_10380","Dutch","1"
"t_10380","English","1"
"t_10380","French","1"
"t_10381","Dutch","1"
"t_10381","English","1"
"t_10381","French","0"
"t_10381","German","0"
"t_10381","Italian","1"
"t_10382","Dutch","1"
"t_10382","English","1"
"t_10382","French","1"
"t_10385","Dutch","1"
"t_10385","English","1"
"t_10385","French","0"
"t_10385","German","0"
"t_10385","Spanish","0"
"t_10386","Dutch","1"
"t_10386","English","1"
"t_10386","French","1"
"t_10389","Dutch","1"
"t_10389","English","1"
"t_10389","French","1"
"t_10389","German","0"
"t_10390","Dutch","1"
"t_10390","English","1"
"t_10390","French","0"
"t_10391","Dutch","1"
"t_10391","English","1"
"t_10391","French","1"
"t_10392","English","0"
"t_10392","French","1"
"t_10392","Dutch","1"
"t_10392","Wolof","1"
"t_10393","English","1"
"t_10393","French","1"
"t_10393","German","0"
"t_10393","Dutch","1"
"t_10394","Chinese","0"
"t_10394","English","1"
"t_10394","German","0"
"t_10394","Thai","1"
"t_10395","English","1"
"t_10395","French","0"
"t_10395","Dutch","1"
"t_10396","Dutch","1"
"t_10396","English","1"
"t_10396","French","1"
"t_10398","Dutch","0"
"t_10398","English","1"
"t_10398","German","0"
"t_10398","Latvian","1"
"t_10398","Russian","1"
"t_10400","Dutch","1"
"t_10400","English","1"
"t_10400","French","1"
"t_10400","German","0"
"t_10401","Armenian","1"
"t_10401","English","1"
"t_10401","Russian","1"
"t_10403","German","1"
"t_10403","English","1"
"t_10403","French","0"
"t_10403","Dutch","1"
"t_10404","English","1"
"t_10404","French","0"
"t_10404","Portuguese","1"
"t_10404","Spanish","0"
"t_10406","English","1"
"t_10407","Dutch","1"
"t_10407","English","1"
"t_10407","French","1"
"t_10408","English","1"
"t_10408","French","0"
"t_10408","Dutch","1"
"t_10410","Dutch","1"
"t_10410","English","1"
"t_10411","Dutch","1"
"t_10411","English","1"
"t_10411","French","1"
"t_10412","Dutch","1"
"t_10412","English","1"
"t_10412","French","1"
"t_10414","Dutch","1"
"t_10414","English","1"
"t_10414","French","1"
"t_10416","Dutch","1"
"t_10416","English","1"
"t_10416","French","1"
"t_10416","German","0"
"t_10416","Spanish","0"
"t_10418","Dutch","1"
"t_10418","English","1"
"t_10418","French","0"
"t_10419","English","1"
"t_10419","French","1"
"t_10419","Dutch","1"
"t_10419","Zweeds","0"
"t_10421","Dutch","1"
"t_10421","English","1"
"t_10421","French","1"
"t_10421","Japanese","0"
"t_10422","Dutch","1"
"t_10422","English","1"
"t_10422","French","1"
"t_10422","German","1"
"t_10423","Dutch","1"
"t_10423","English","1"
"t_10423","French","1"
"t_10423","German","1"
"t_10424","German","0"
"t_10424","English","1"
"t_10424","French","1"
"t_10424","Dutch","1"
"t_10425","Dutch","1"
"t_10425","English","1"
"t_10425","French","1"
"t_10425","German","0"
"t_10426","Dutch","1"
"t_10426","English","1"
"t_10426","French","1"
"t_10427","Dutch","1"
"t_10427","English","1"
"t_10427","French","0"
"t_10427","German","0"
"t_10429","English","1"
"t_10429","French","1"
